5.05,1.72,18.886,-56.035,0,0,0,0,0,0,0.12178,0.30913,0,0,0.028337,0,0,0,0,0,0,0.0093677,0,0.16745,0,0.16417,0,0,0,0,0,0,0.59672,0.38946,0,0,0.97916,0.85176,0.40867,0.52342,0.52108,0.20375,0,0,0,0,0,0,0.06089,0.41546,0,0,0,0,0,0,0.10023,0.010773,0.29719,0,0.47916,0,0,0,0.45012,0.29906,0,0,0,0,0.057611,0,0.66487,0.35176,0,0,0,0,0,0,0,0.059719,0.3178,0.18852,0.13513,0.53677,0.5904,0,0,0,0.055972,0,0.087119,0.19016
5.85,1.72,18.611,-50.013,0,0,0,0,0,0,0.30656,0.14988,0,0,0,0,0,0,0,0,0,0,0,0.035129,0,0.098361,0,0,0,0,0,0,0.58314,0.1911,0,0,1,0.86792,0.47588,0.33208,0.47705,0.25363,0,0.053396,0,0,0,0,0.20656,0.39133,0.10117,0,0,0,0,0,0.17354,0.077283,0.16956,0,0.37822,0,0.061827,0,0.40515,0.28525,0,0,0,0.038642,0.013115,0,0.66862,0.4637,0,0,0,0,0,0,0,0,0.15995,0.15457,0.26979,0.61194,0.59719,0,0,0,0.077283,0,0.063934,0.066745
6.65,1.72,18.359,-47.061,0,0,0,0,0,0,0.26066,0.21733,0,0,0.045667,0,0,0,0,0,0,0.038642,0,0,0,0.09274,0,0,0,0,0,0,0.56042,0.17822,0,0,0.96089,0.82084,0.50351,0.24871,0.46698,0.37588,0,0.066745,0,0,0,0.066745,0.060422,0.37143,0.31124,0,0,0,0,0,0.094848,0,0,0,0.39438,0,0,0,0.4644,0.27026,0,0,0,0.054098,0,0,0.7192,0.40609,0,0,0,0,0,0,0,0.014754,0.16019,0.20492,0.21569,0.56417,0.60234,0,0,0,0,0,0.056206,0.10328
6.8,1.72,18.715,-46.847,0,0,0,0,0,0,0.16651,0.15433,0,0,0,0,0,0,0,0,0,0.012881,0,0.015222,0,0,0,0,0,0,0,0,0.54941,0,0,0,0.92646,0.88033,0.49508,0.14403,0.43817,0.19859,0.26066,0,0,0,0,0,0,0.15644,0,0,0,0,0,0,0.056206,0,0.29555,0,0.26581,0,0,0,0.4089,0.31616,0,0,0,0.071897,0.016862,0,0.64473,0.40258,0,0,0,0.099063,0,0,0,0,0.32717,0.18501,0.019906,0.6082,0.60234,0,0,0,0,0,0.076581,0.063934
7.6,1.72,20.228,-46.215,0,0,0,0,0,0,0.25246,0.34075,0,0,0.037237,0,0,0,0,0,0,0,0,0.051288,0,0.02459,0,0,0,0,0,0,0.59391,0.44543,0,0,1,0.94731,0.52646,0.20796,0.42646,0.39906,0,0.064637,0,0,0,0.08993,0.053396,0.47752,0.015457,0,0,0,0.12482,0,0.17049,0.080094,0.14895,0,0.45644,0,0,0,0.35644,0.35059,0,0,0,0.19532,0,0,0.5822,0.36066,0,0,0,0.081499,0,0,0,0,0.26698,0.15667,0.074941,0.65831,0.62857,0,0,0,0.04637,0,0.026698,0.053396
8.4,1.72,21.723,-44.374,0,0,0,0,0,0,0.37002,0.32365,0,0,0.071663,0,0,0,0,0,0,0.16019,0,0.1192,0,0.10843,0.031616,0.018735,0,0,0,0,0.56276,0.27963,0,0,0.91686,0.90515,0.50187,0.34824,0.50609,0.21593,0,0,0,0,0,0,0,0.43255,0.057143,0,0,0,0,0,0.13162,0,0.3,0,0.42061,0,0,0,0.45574,0.33981,0,0,0,0.14005,0.035129,0,0.60656,0.37002,0,0,0,0,0,0,0,0.056909,0.088993,0.27611,0.098829,0.6918,0.8541,0,0,0,0,0,0.062061,0.023185
9.2,1.72,22.199,-42.807,0,0,0,0,0,0,0.35808,0.29578,0,0,0.06089,0,0,0,0,0,0,0.087822,0,0.29789,0,0.25363,0.04918,0,0,0,0,0,0.61148,0.35105,0,0,0.84895,0.75621,0.46253,0.53817,0.53841,0.23536,0,0,0,0,0,0,0,0.49297,0.018267,0,0,0,0,0,0.23185,0.037705,0,0.054801,0.50023,0,0,0,0.49532,0.41616,0,0,0,0.12108,0.16042,0,0.62904,0.37096,0,0,0,0.042155,0,0,0,0.028103,0.16792,0.28244,0.21429,0.67963,0.76042,0,0,0,0,0,0.097424,0.11991
10,1.72,21.899,-44.221,0,0,0,0,0,0,0.4089,0.3281,0,0,0.091101,0,0,0,0,0.021077,0,0.09719,0,0.23372,0,0.26089,0,0.046838,0.081499,0,0,0,0.62998,0.39719,0,0,0.89555,0.68782,0.55504,0.23279,0.49274,0.28618,0,0.048712,0,0,0,0,0,0.48501,0.047775,0,0,0,0,0,0.10492,0.076815,0,0,0.32178,0,0,0,0.47424,0.50468,0,0,0,0.16815,0.20187,0,0.61991,0.4171,0,0,0,0.21546,0,0,0,0.038642,0.21967,0.13958,0.12131,0.7555,0.74614,0,0,0,0,0.014988,0.14286,0.12084
12.17,-1.47,25.698,-38.635,0,0,0,0,0,0,0.50749,0.31148,0,0,0.15574,0,0,0,0,0,0,0,0,0.1082,0,0.28103,0,0,0,0,0,0,0.60047,0.64028,0,0,0.59368,0.35995,0.1644,0.096956,0.54333,0.26464,0,0.066745,0,0,0,0,0,0.22342,0.22342,0,0,0,0.14426,0,0.23138,0,0,0.093208,0.39789,0,0.086417,0,0.41218,0.51616,0,0,0,0.033489,0.20023,0,0.56159,0.39251,0,0,0,0.30281,0.33981,0,0.0037471,0.096956,0.26393,0.085012,0.22998,0.63419,0.58033,0,0,0,0.051756,0.12201,0.11382,0.047775
12.97,-1.47,24.01,-41.5,0,0,0,0,0,0,0.48501,0.41827,0,0,0.042155,0,0,0,0,0,0,0,0,0.34356,0,0.33747,0,0.036534,0,0,0,0,0.66838,0.49461,0,0,0.55152,0.25012,0.22037,0.12927,0.4993,0,0,0.061827,0,0,0,0,0,0.35433,0.15948,0,0,0,0,0,0.37986,0,0,0,0.37096,0,0.033724,0,0.37869,0.49321,0,0,0,0.20796,0.29649,0,0.55667,0.36019,0,0,0,0.31054,0.36862,0,0.035363,0.093911,0.12553,0.22272,0.23888,0.61616,0.50047,0,0,0,0,0.06534,0.19204,0.044965
13.77,-1.47,24.479,-44.048,0,0,0,0,0,0,0.46534,0.27681,0,0,0.086417,0,0,0,0,0,0,0.17049,0,0.30984,0.022482,0.30984,0,0.13349,0,0,0,0,0.71569,0.50726,0,0,0.52459,0.39977,0.10187,0.064403,0.52459,0,0,0,0,0,0,0,0,0.2993,0.064637,0,0,0,0.02459,0,0.29391,0,0,0.028103,0.37869,0,0.12506,0,0.39508,0.54262,0,0,0,0.16206,0.090632,0,0.6274,0.45433,0,0,0,0.34005,0.41991,0,0.049415,0.039344,0.20304,0.069321,0.23888,0.64169,0.59368,0,0,0,0.060187,0.16932,0.20445,0.063232
14.57,-1.47,26.302,-45.876,0,0,0,0,0,0,0.44543,0.33794,0,0,0.062295,0,0,0,0,0,0,0.10843,0,0.20468,0.0028103,0.34286,0,0,0,0,0,0,0.65574,0.3726,0,0,0.61803,0.23185,0.19485,0,0.48642,0,0,0,0,0,0,0,0,0.47681,0.066745,0,0,0,0,0,0.34754,0,0,0.34098,0.23724,0,0.07096,0,0.36253,0.55504,0,0,0,0.23419,0.32459,0,0.58478,0.36112,0,0,0,0.39578,0.50585,0,0.10913,0.074239,0.39649,0.036066,0,0.51944,0.54707,0,0,0,0.070258,0.16932,0.12319,0.039344
15.37,-1.47,23.279,-45.863,0,0,0,0,0,0,0.53864,0.40867,0,0,0,0,0,0,0,0,0,0.033489,0,0.037471,0,0.36581,0,0.1267,0,0,0,0,0.68618,0.68314,0,0,0.57096,0.25222,0.21827,0,0.51475,0.0637,0,0,0,0,0,0,0,0.47213,0.054098,0,0,0,0,0,0.49461,0.072131,0,0.31148,0.31429,0,0.11639,0,0.36019,0.65105,0,0,0,0.23185,0.39344,0,0.53747,0.26393,0,0,0,0.48454,0.42974,0,0.14731,0.05082,0.23138,0.038642,0.17096,0.54848,0.54192,0,0,0,0.12717,0.049883,0.033255,0.056206
15.52,-1.47,22.775,-46.786,0,0,0,0,0,0,0.55222,0.29274,0,0,0,0,0,0,0,0,0,0,0,0.006089,0.0051522,0.43888,0,0.066745,0,0,0,0,0.70047,0.30234,0,0,0.50234,0.22389,0.46909,0.052459,0.59274,0,0,0,0,0,0,0,0,0.41991,0,0,0,0,0,0,0.51124,0,0,0.28712,0.19789,0,0.045667,0,0.35948,0.64778,0,0,0,0.24567,0.4,0,0.54145,0.226,0,0,0,0.46323,0.40164,0,0.042155,0.10632,0.21663,0,0.16487,0.45386,0.5274,0,0,0,0.063232,0.12319,0.18946,0
16.32,-1.47,22.117,-50.299,0,0,0,0,0,0,0.50656,0.53653,0,0,0.052693,0,0,0,0,0,0,0.031616,0,0.018033,0.1377,0.38923,0,0.048712,0,0,0,0,0.75785,0.61475,0,0,0.5548,0.31405,0.21452,0,0.58571,0.16768,0,0,0,0,0,0,0,0.25222,0,0,0,0,0,0,0.25902,0,0,0.2,0.29578,0,0.044262,0,0.11218,0.63888,0,0,0,0.26792,0.40562,0,0.55574,0.32693,0,0,0,0.54215,0.47775,0,0.051288,0.068852,0.18267,0.062529,0.14473,0.47611,0.48712,0,0,0,0.037939,0.1089,0.1548,0.081499
17.12,-1.47,23.748,-47.848,0,0,0,0,0,0.02459,0.63653,0.53864,0,0,0,0,0,0,0,0,0,0.1089,0,0,0,0.44848,0.027869,0.16464,0,0,0,0,0.65995,0.46183,0,0,0.65808,0.49297,0.43489,0.017564,0.56909,0.12295,0,0,0,0,0,0,0,0.43162,0.040984,0,0,0,0,0,0.44895,0,0,0.24731,0.25995,0,0.03466,0,0.31335,0.65948,0,0.1904,0,0.27494,0.27283,0,0.53115,0.12951,0,0,0,0.51429,0.47564,0,0.12693,0.050585,0.19766,0,0,0.46417,0.48033,0,0,0,0,0.10398,0.047775,0
17.92,-1.47,27.423,-45.852,0,0,0,0,0,0,0.56838,0.6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3719,0,0.24426,0,0,0,0,0.79508,0.59508,0,0,0.5363,0.22342,0.4534,0,0.62225,0.12295,0,0,0,0,0,0,0,0.3377,0,0,0,0,0,0,0.20913,0,0.10679,0.28337,0.18829,0.017564,0.14824,0,0.27307,0.63138,0.07377,0.16066,0,0.19649,0.42131,0,0.57049,0.28806,0,0,0,0.42717,0.41475,0,0,0.054801,0.24824,0,0.1808,0.49485,0.54426,0,0,0,0,0.094848,0.11007,0
18.72,-1.47,28.716,-46.386,0.027635,0,0,0,0,0.016393,0.49766,0.49391,0,0,0.047775,0.059251,0,0,0,0.10679,0,0.067916,0,0,0,0.50703,0.19204,0.29251,0,0,0,0,0.77377,0.75831,0,0,0.56534,0.33162,0.52342,0.11944,0.61452,0.062998,0,0,0,0,0,0,0,0.43349,0.13208,0,0,0,0,0,0.18618,0,0,0.26557,0.15035,0.014052,0.17377,0,0,0.64988,0,0.22365,0,0.31077,0.14848,0,0.49063,0.25972,0,0,0,0.46066,0.35152,0,0.10258,0.047073,0.16323,0,0.084778,0.4726,0.48665,0,0,0,0,0.10913,0.31405,0.079625
19.52,-1.47,26.325,-49.767,0.36815,0,0,0,0,0,0.41897,0.48735,0,0,0,0.031616,0,0,0,0.065105,0,0.045667,0,0,0,0.4822,0.025293,0.35808,0,0,0,0,0.68923,0.68197,0,0,0.5993,0.30492,0.54286,0.25855,0.63068,0.12084,0,0,0,0,0,0,0,0.33724,0.047775,0,0,0,0,0,0,0.30679,0,0.51686,0.098829,0,0.084543,0,0.11803,0.66604,0.060422,0.21429,0,0.31593,0.22857,0,0.44707,0.29297,0,0,0,0.43536,0.35761,0,0.18244,0.26745,0.20937,0,0.11733,0.47635,0.38923,0,0,0,0,0.20796,0.44988,0.12272
20.32,-1.47,26.702,-51.89,0.31101,0,0,0,0,0.016862,0.36745,0.39391,0,0,0,0,0,0,0,0.23396,0,0,0,0,0,0.63443,0.050585,0.26792,0,0,0,0,0.83443,0.81358,0,0,0.67658,0.55667,0.62248,0.25293,0.53068,0,0,0,0,0,0,0,0,0.31897,0.11522,0,0,0,0,0,0.059016,0.037705,0,0.37939,0.12014,0,0.038642,0,0,0.64754,0.32108,0.2541,0,0.33724,0.17775,0,0.52881,0.049649,0,0,0,0.42365,0.30281,0,0.12834,0.26792,0.13279,0,0.22131,0.42295,0.49485,0,0,0,0,0.17213,0.40234,0.017799
20.47,-1.47,26.941,-51.884,0.15691,0,0,0,0.017564,0,0.47119,0.45808,0,0,0,0.031616,0,0,0,0.1904,0,0,0,0,0,0.60117,0.08993,0.042155,0,0,0,0,0.80187,0.66511,0,0,0.6548,0.46909,0.44098,0.22178,0.60234,0.10539,0,0,0,0,0,0,0,0.35222,0,0,0,0,0,0,0.037705,0.056206,0.06089,0.38806,0.24731,0.032084,0,0,0,0.70515,0.38712,0.25129,0,0.29649,0.27143,0,0.50703,0.2363,0,0,0,0.43396,0.37705,0,0,0.20843,0.21756,0,0.3007,0.43724,0.4623,0,0,0,0,0.033021,0.30141,0
21.27,-1.47,24.023,-49.478,0,0,0,0,0,0.04637,0.4644,0.47705,0,0,0.036066,0,0,0,0,0.047775,0,0.1822,0,0,0,0.41124,0,0.27307,0,0,0,0,0.83841,0.53396,0,0,0.43536,0.50539,0.5192,0.066979,0.57354,0.17799,0,0,0,0,0,0,0,0.47026,0.051522,0,0,0,0,0,0.13489,0,0.043794,0.29274,0,0.018267,0.030211,0,0.085012,0.65878,0.014052,0.19204,0,0.31546,0.17611,0,0.49649,0.29649,0.021077,0,0,0.47635,0.32295,0.047775,0.064403,0.35059,0.22014,0,0.25667,0.3911,0.30234,0,0,0,0,0.12389,0.33185,0.11874
22.07,-1.47,19.63,-44.256,0,0,0,0,0,0.022482,0.39438,0.28361,0,0,0,0,0,0,0,0.14262,0,0,0,0,0,0.50422,0.28689,0.085948,0,0,0,0,0.97143,0.89649,0,0,0.54707,0.53958,0.57283,0.081499,0.58244,0.077283,0,0,0,0,0,0,0,0.48009,0,0,0,0,0,0,0.07377,0,0,0.39251,0.047775,0,0,0,0,0.62201,0,0.10094,0,0.20913,0.17845,0,0.47728,0.20656,0,0,0,0.33044,0.28244,0,0.21452,0.39508,0.22646,0,0.039344,0.34824,0.32998,0,0,0,0,0.18267,0.41194,0
22.87,-1.47,23.998,-40.273,0,0,0,0,0,0.2185,0.37869,0.32904,0,0,0.038642,0,0,0,0,0.15878,0,0,0,0,0,0.36464,0.054098,0.02459,0,0,0,0,1,0.64637,0,0,0.51148,0.35691,0.46885,0.19415,0.59344,0.095316,0,0,0,0,0,0,0,0.46183,0,0,0,0,0,0,0,0,0,0.18689,0,0,0.030913,0,0,0.64192,0,0.043794,0,0.32763,0.14895,0,0.45574,0.044965,0.049649,0,0,0.3911,0.26932,0,0.21663,0.2445,0.27026,0,0.11475,0.36674,0.40445,0,0,0,0,0.16628,0.48735,0.080796
23.67,-1.47,27.309,-39.645,0,0.02459,0,0,0,0.14637,0.27939,0.30281,0,0,0.24778,0,0,0,0,0.13302,0,0,0,0,0,0.45152,0,0.064169,0,0,0,0,0.99883,0.8281,0,0,0.53607,0.30492,0.50328,0.091335,0.59836,0.097892,0,0,0,0,0,0,0,0.51897,0,0,0,0,0,0,0,0.041218,0,0.17354,0.033724,0,0.029977,0,0,0.52998,0,0.21616,0.042155,0.28689,0,0,0.39063,0.055738,0,0,0,0.28735,0.26604,0.14145,0.059719,0.41382,0.22365,0,0,0.24426,0.23607,0,0,0,0,0.04918,0.51452,0.056206
24.47,-1.47,28.341,-43.297,0,0,0,0,0,0.070492,0.3,0.30726,0,0,0.10726,0,0.022482,0,0,0.28806,0,0,0,0,0,0.36932,0.028103,0.029274,0,0,0,0,0.95457,0.95902,0,0,0.49625,0.18876,0.53396,0.24075,0.61991,0.32108,0,0,0,0,0,0,0,0.37728,0,0,0,0,0,0,0,0,0.056206,0.14426,0.036066,0,0,0,0,0.58173,0.019906,0.21499,0.0056206,0.27447,0,0,0.48314,0.076815,0,0,0,0.30164,0.25738,0.19602,0.1377,0.40913,0.1993,0,0.090398,0.34965,0.38407,0,0,0,0,0,0.46956,0
24.62,-1.47,29.136,-44.114,0,0,0,0,0,0.23724,0.13583,0.31382,0,0,0,0,0,0,0,0.44988,0,0.07541,0,0,0,0.39859,0.13981,0.22646,0,0,0,0,0.95785,0.90749,0,0,0.53747,0.15738,0.44169,0.081499,0.64965,0,0,0,0,0,0,0,0,0.47049,0.023419,0,0,0,0,0,0.14614,0,0.067447,0.16159,0.089461,0.078689,0,0,0.036534,0.58618,0,0.26628,0.022482,0.28337,0,0,0.3829,0.093911,0,0,0,0.39836,0.23419,0.37564,0.18478,0.34426,0.2993,0,0.24848,0.34075,0.40562,0,0,0,0,0.16112,0.43513,0
